,tmdb_id,name,original_name,keywords,airing_date,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,networks,production_companies,cast_popularity
42,47007,To the Beautiful You,아름다운 그대에게,cross dressing;based on manga;gender disguise;track and field,2012-08-15,,Choi Min-ho;Sulli;Lee Hyun-woo;Kang Ha-neul;Kim Ji-won;Hwang Kwang-hee;Kim Woo-bin;Seo Jun-yeong;Yoo Min-kyu;Kim Ian;Lee Han-wi;Nam Ji-hyun;Julien Kang;Kim Yoo-bin;Jung Hye-sung;Sunwoo Jae-duk;Kang Chan-hee,Comedy;Drama,1.0,16.0,65.0,"Goo Jae-hee lives in the United States and one day sees a track and field competition on TV, and becomes attracted to one of the high jump competitors, Kang Tae-joon. She begins to idolize the young athlete and eventually transfers to Korea to attend the same school that Tae-joon attends after he suffers an accident that could potentially end his career. There is a catch, however: Tae-joon attends an all-boys high school and Jae-hee must disguise herself as a boy to enter.",36.793,7.471,17.0,SBS,SM Culture & Contents,86.4
43,5178,Stairway to Heaven,천국의 계단,amnesia;romance;blindness,2003-12-03,,Kwon Sang-woo;Choi Ji-woo;Shin Hyun-joon;Kim Tae-hee;Lee Hwi-hyang;Park Shin-hye;Baek Sung-hyun;Ha Jae-yeong;Kim Ji-sook;Jung Han-yong,Drama,1.0,20.0,60.0,"Song Ju and Jeong Seo who have lost a father and a mother respectively spend their childhood together like real siblings. Song Ju is there for Jeong Seo whenever she feels lonely and has a hard time, and Jeong Seo also relies a lot on Song Ju. However, after Jeong Seo's father gets married to Tae Mi Ra, Mi Ra and her daughter Yu Ri keep harassing Jeong Seo out of jealousy. Tae Hwa, Yu Ri's rough and wild older brother, has a crush on Jeong Seo who is pure and kind unlike him.",33.739,8.1,946.0,SBS,Logos Film,37.93599999999999
44,61148,Empress Ki,기황후,love triangle;romance;love;revenge;empress;cross dressing;battle;power struggle;political;melodrama,2013-10-28,Han Hee,Ha Ji-won;Ju Jin-Mo;Ji Chang-wook;Jin Yi-han;Baek Jin-hee;Jeon Kuk-hwan;Im Joo-eun;Lee Won-jong;Han Hye-rin;Kim Young-ho;Kim Seo-hyung;Yoo In-young;Kim Jeong-hyeon;Seo Yi-sook;Lee Jae-yong;Kwon Oh-joong;Jung Woong-in;Jo Jae-yoon;Choi Moo-sung;Jung Ji-so;Lee Ji Hyun;Kim Moo Young;Kim Jin Sung;Bae Geon-Woo;Shim Min;Lee Yang-hee;Son Kwang-Eop;Jung-sung Lee;Kim Min Seo;Jang Soon Gook;Kwon Tae-won;Jung Ji-so;Ahn Do-gyu;Shin Seung-hwan;Lee Eung-kyeong;Shim Yi-young;Oh Gwang-rok;Ryu Hyun-kyung;Kim Ye-ryeong;Kim Myung-soo;Jeong Jae Min;Jung Byung Ho;Kim Jin Woo;Park Hae-mi;Jeon Jin-gi;Jin Hyun Kwang;Seo Beom-Sik;Kim Jin Ho;Park Sun-woo;Kim Hyo Myung;Son Jin-ho;Go Jin Myung;Han Seo Yeon,Drama;War & Politics,1.0,51.0,60.0,"A woman born in Korea navigates her way through love, war, politics and national loyalties to become a powerful empress in China's Yuan dynasty.",36.049,7.7,30.0,MBC,MBC,195.7909999999999
45,129478,The King's Affection,연모,love triangle;based on comic;romance;teacher;cross dressing;historical fiction;twins;historical;first love;child abandonment;hidden identity;joseon dynasty;gender bender,2021-10-11,,Park Eun-bin;Rowoon;Nam Yoon-su;Bae Yoon-kyung;Choi Byung-chan;Lee Pil-mo;Baek Hyun-joo;Go Gyu-pil;Jung Chae-yeon;Bae Soo-bin;Han Chae-ah;Yoon Je-moon;Son Yeo-eun;Lee Il-hwa;Kim Seo-ha;Park Eun-hye;Heo Jung-min;Kim Jae-chul;Park Won-sang;Jung Jae-sung;Jang Se-Hyun;Lee Soo-min;Choi Myeong-bin;Ko Woo-rim;Choi Ro-woon;Kim Geon;Kim Taek,Drama,1.0,20.0,70.0,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",39.099,8.435,199.0,KBS2,Monster Union;Arc Media,139.135
46,57647,Good Doctor,굿 닥터,autism;hospital;doctor;medical drama,2013-08-05,,Joo Won;Moon Chae-won;Joo Sang-wook;Kim Min-seo;Wang Ji-won;Na Young-hee;Choi Ro-woon;Kim Young-kwang;Jo Hee-bong;Jin Kyung;Cheon Ho-jin;Moon Hee-kyung;Ko Chang-seok;Yoon Park;Kim Hyun-soo;Seo Hyun-chul,Drama,1.0,20.0,60.0,"A man, who is an autistic savant, aspires to become a paediatrician. He overcomes societal discrimination and uses his exceptional abilities to achieve his dreams.",38.953,8.065,31.0,KBS2,Logos Film,81.52500000000002
47,70649,While You Were Sleeping,당신이 잠든 사이에,police;romance;lawyer;justice;prosecutor;seeing the future,2017-09-27,,Lee Jong-suk;Bae Suzy;Jung Hae-in;Ko Sung-hee;Lee Sang-yeob;Kim Won-hae;Lee Ki-young;Park Jin-joo;Min Sung-wook;Bae Hae-sun;Shin Jae-ha;Hwang Young-hee;Oh Eui-sik,Sci-Fi & Fantasy;Drama,1.0,32.0,30.0,"Burdened with visions of the future in their dreams, a young woman and two men try to prevent horrible events before they actually happen.",38.928,8.61,68.0,SBS,iHQ,98.513
48,112833,Juvenile Justice,소년심판,police;court;judge;victim;community;criminal;juvenile crime;juvenile detention center;young offender,2022-02-25,Hong Jong-chan,Kim Hye-soo;Kim Moo-yul;Lee Sung-min;Lee Jung-eun;Lee Sang-hee;Park Ji-yeon;Shin Jae-hwi;Geum Gwang-san;Park Jong-hwan;Kim Young-ah,Drama;Crime,1.0,10.0,61.0,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,38.606,8.279,43.0,Netflix,GTist;Gil Pictures,45.79299999999999
49,119955,Dr. Brain,Dr. 브레인,based on comic;scientist;brain surgery;based on webcomic or webtoon,2021-11-03,Kim Jee-woon,Lee Sun-kyun;Park Hee-soon;Seo Ji-hye;Lee You-young;Yoo Teo;Cha Hee,Sci-Fi & Fantasy;Mystery;Drama,1.0,6.0,60.0,"An emotional journey that follows a brain scientist who is obsessive about figuring out new technologies to access the consciousness and memories of the brain. His life goes sideways when his family falls victim to a mysterious accident, and  he uses his skills to access memories from his wife’s brain to piece together the mystery of what actually happened to his family and why.",37.841,7.595,111.0,Apple TV+,Kakao Entertainment;Dark Circle Pictures;YG Studioplex;Bound Entertainment,38.996
50,97970,Narco-Saints,수리남,drug dealer;based on true story;miniseries;drug lord;suriname;national intelligence service;suspense,2022-09-09,Yoon Jong-bin,Ha Jung-woo;Hwang Jung-min;Park Hae-soo;Jo Woo-jin;Yoo Yeon-seok;Chang Chen;Choo Ja-hyun;Hyun Bong-sik;Lee Bong-ryeon,Crime;Drama,1.0,6.0,62.0,An ordinary entrepreneur joins a secret government mission to capture a Korean drug lord operating in South America.,37.373,8.5,73.0,Netflix,Moonlight Film;Perfect Storm Film,67.62700000000001
51,67018,The Legend of the Blue Sea,푸른 바다의 전설,mermaid;con man;promise;historical fiction;naive;first love;evil stepmother;based on myths;legends or folklore;hidden identity;past life;interspecies romance;inspired by novel or book;joseon dynasty;cohabitation;joseon;inspired by short story;based on anthology;inspired by historical tale;inspired by joseon legend,2016-11-16,,Jun Ji-hyun;Lee Min-ho ;Lee Hee-jun;Shin Won-ho;Lee Ji-hoon;Hwang Shin-hye;Choi Jung-woo;Na Young-hee;Shin Hye-sun;Moon So-ri;Sung Dong-il;Park Hae-soo;Krystal Jung;Shin Eun-soo;Kal So-won;Jinyoung;Jeon Jin-seo,Comedy;Drama;Sci-Fi & Fantasy,1.0,20.0,60.0,"Shim Chung is a mermaid who finds herself transplanted to modern times. She is caught by Heo Joon Jae, a charming but cold con artist who is the doppelgänger for Kim Moon, the son of a nobleman from the Joseon Dynasty. But in the present time, Joon Jae works with Jo Nam Doo, a skilled conman who guides Joon Jae to become a genius scammer. But Joon Jae's friend, Cha Shi Ah, who works as a researcher at KAIST, may be Chung’s only hope for surviving in her strange new world.",37.156,7.2,112.0,SBS,Studio Dragon;Culture Depot,118.846
52,61611,Pinocchio,피노키오,news report,2014-11-12,Jo Soo-won,Park Shin-hye;Lee Jong-suk;Kim Young-kwang;Lee Yu-bi;Min Sung-wook;Lee Pil-mo;Yoon Kyun-sang;Choo Soo-hyun;Jin Kyung;Lee Ju-seung;Shin Jung-geun;Jeong In-gi;Nam Da-reum;Byun Hee-bong;Shin Jae-ha;Kim Yeong-Hoon,Drama,1.0,20.0,65.0,"Amidst a sea of young news reporters competing for the next scoop, Choi In-ha finds herself in a tricky position, as she cannot tell a lie without a dead giveaway: breaking into a violent hiccup. Meanwhile, first-year reporter Choi Dal-po proves his remarkable memory and communication skills by downplaying his good looks with a dumpy veneer of bad hair and clothing. But in a world where hard facts rule, how far can you get by lying?",36.824,8.266,559.0,SBS,iHQ;SBS Plus,83.103
53,133772,The Empire Of Law,디 엠파이어: 법의 제국,,2022-09-24,,Kim Sun-a;Ahn Jae-wook;Lee Mi-sook;Song Young-chang;Shin Goo;Oh Hyun-kyung;Im Se-mi;Lee Ka-eun;Kim Myung-ji;Kwon Ji Woo,Drama,1.0,16.0,60.0,Depicts the vulgar scandals of Korea’s nobles of the robe (whose rank came from holding judicial or administrative posts) who dream of hereditary succession. Han Hye Ryul is the chief of the special division of the Seoul Central District Prosecutors’ Office. Han Hye Ryul is from a family of judicial workers who has had wealth and power for three generations. She is an ambitious figure who is not satisfied with her current position and aims to become a prosecutor general or someone higher up the ladder.,36.393,6.2,5.0,JTBC,SLL;Celltrion Entertainment,32.056999999999995
54,3215,Coffee Prince,커피프린스 1호점,friendship;male friendship;coffee shop;romance;food;cross dressing;bromance;family;tomboy;gender disguise;hidden identity;pretend relationship;reverse harem;seoul;south korea,2007-07-02,,Yoon Eun-hye;Gong Yoo;Lee Sun-kyun;Chae Jung-an;Kim Chang-wan;Kim Dong-wook;Kim Jae-wook;Lee Eon;Han Ye-in;Kim Young-ok;Choi Il-hwa;Kim Ja-ok;Park Won-sook;Lee Han-wi,Comedy;Drama,1.0,17.0,61.0,"Han-gyeol is a smart young man who hates to be tied down to one career in his life. Abhorring the idea of joining the family business, he is ordered by his grandmother to manage a cafe. Unable to disobey his grandmother, he reluctantly takes over the responsibility of running a cafe and begins to immerse himself in the gourmet coffee business. One day, he meets Eun-chan, whom he mistakes as a boy, and learns the meaning of true love...",36.296,8.212,177.0,MBC,MBC,74.89
55,66433,Scarlet Heart: Ryeo,달의 연인 - 보보경심 려,based on novel or book;love triangle;politics;obsession;time travel;palace;forbidden love;royal family;family relationships;rivalry;romance;tragedy;royalty;historical fiction;king;period drama;death;tearjerker;medieval;power struggle;historical drama;reverse harem;mother son relationship;korean history;brother brother relationship;goryeo dynasty;court intrigue,2016-08-29,,IU;Lee Joon-gi;Kang Ha-neul;Hong Jong-hyun;Baekhyun;Nam Joo-hyuk;Ji Soo;Yoon Sun-woo;Kim San-Ho;Seohyun;Kang Han-na;Jin Ki-joo;Z.Hera;Sung Dong-il;Kim Sung-kyun;Jo Min-ki;Kim Kang-il;Nam Sung-Joon;Lee Chae-min;Park Ji-young;Park Jeong-hak;Woo Hee-jin;Park Si-eun;Jung Kyung-soon;Choi Byung-mo ;Lee Ho-jung,Drama;Sci-Fi & Fantasy;War & Politics,1.0,20.0,60.0,A story of a 25-year old Go Ha-jin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae-soo and finds herself amongst the ruling princes of the Wang Family.,35.991,8.708,406.0,SBS,NBCUniversal;YG Entertainment,152.11100000000002
56,135340,Happiness,해피니스,survival;apocalypse;zombie;disease;apartment building;illness;zombie apocalypse;virus;fake marriage;slow burn romance;apartment,2021-11-05,,Han Hyo-joo;Park Hyung-sik;Jo Woo-jin;Park Joo-hee;Lee Ji-ha;Bek Hyun-jin;Park Hyung-Soo;Han Da-Sol;Park Jae Young;Moon Ye-won;Kim Young-woong;Na Chul;Cha Soon-bae;Lee Ju-seung;Han Jun-woo;Yoo Ji-yeon;Bae Hae-sun;Kang Han-saem,Drama;Mystery;Sci-Fi & Fantasy,1.0,12.0,67.0,"A new type of deadly virus spread throughout the city, and the apartment where has different social classes of people is sealed off. With the fear of the virus, and the conflicts of the different classes, the residents have to spend and survive in the new habitation.",35.362,7.985,374.0,TVING,Studio Dragon,97.37
57,3729,High Kick!,거침없이 하이킥,,2006-11-06,,Park Hae-mi;Jeong Jun-ha;Kim Hye-seong;Jung Il-woo;Lee Soon-jae;Choi Min Young;Park Min-young;Kim Bum;Shin Ji;Suh Min-jung;Na Moon-hee;Hwang Chan-sung,Drama;Comedy,1.0,170.0,30.0,"High Kick! was a popular South Korean situation comedy revolving around the life of the Lee family, taking place in Seoul at the same time as the broadcast. The title of the show ""High Kick!"" has several implications, one of which is the oft-depicted high kicks of Yoon-ho, one of the main characters. The show aired in South Korea from Monday to Friday in sitcom format. Due to its popularity, the show filmed more episodes than were initially planned. Many of the characters starred in commercials and advertisements in Korea. The show's popularity also led to High Kick Through the Roof, which aired in 2009-2010, and High Kick 3: The Counterattack of the Short Leg, which aired in 2011-2012.",35.274,8.7,3.0,MBC,Chorokbaem Media,61.505
58,80737,My ID is Gangnam Beauty,내 아이디는 강남미인,plastic surgery;romantic comedy;romance;beauty standards;college life;based on webcomic or webtoon;school bullying,2018-07-27,,Im Soo-hyang;Cha Eun-woo;Jo Woo-Ri;Kwak Dong-yeon;Park Joo-mi;Kim Ji-Min;Lee Tae-seon;Woo Hyeon;Min Do-hee;Park You-na;Chung Hye-lyn;Kim Doh-yon;Oh Hee-joon;Bae Da-bin;Baek Soo-min;Choi Sung-won;Seo Ji-hye,Comedy;Drama,1.0,16.0,65.0,"This romantic comedy chronicles the life of Mirae, who has always believed that her life would be better if she were born more beautiful. After she goes under the knife, she comes out looking like the beautiful woman she has always dreamed of becoming. She feels ready to take on the world for the first time, and she falls madly in love with Seok, the perfect man. Except Seok hates people who get plastic surgery.",34.66,7.573,62.0,JTBC,Group Eight;SLL,88.88099999999997
59,333,Jewel in the Palace,대장금,medicine;food;doctor;chef;physician;joseon dynasty;korean cuisine,2003-09-15,,Lee Young-ae;Ji Jin-hee;Im Ho;Lee Se-eun;Geum Bo-ra;Jung Eun Jo;Jo Kyeong Hwan;Park Chan-hwan;Uhm Yoo-Shin;Kim So yi;Park Eun-hye;Yang Mi-kyung;Han Ji-min;Hong Ri-na;Kim Hye-sun;Kyeon Mi-ri;Im Hyun-sik;Choi Ja-hye;Yeo Un-gye;Do-hee Lee;Maeng Sang-hun;Park Jeong-Su;Lee Ip-sae;Kim Yeo-jin;Joo Da-young;Im Hyun-sik;Lee Se-young,Drama,1.0,54.0,80.0,"Starring Lee Young Ae, it tells the tale of an orphaned kitchen cook who went on to become the king's first female physician. In a time when women held little influence in society, young apprentice cook Jang Geum strives to learn the secrets of Korean cooking and medicine in order to cure the King of his various ailments. It is based on the true story of Jang-geum, the first female royal physician of the Joseon Dynasty. The main themes are her perseverance and the portrayal of traditional Korean culture, including Korean royal court cuisine and traditional medicine.",34.578,8.567,187.0,MBC,,96.79599999999996
60,66256,Love in the Moonlight,구르미 그린 달빛,based on novel or book;romance;coming of age;cross dressing;historical fiction;joseon dynasty,2016-08-22,,Park Bo-gum;Kim You-jung;Jung Jin-young;Chae Soo-bin;Kwak Dong-yeon;Kim Seung-su;Jeon Mi-seon;Heo Jung-eun;Jung Yoo-Min;Cheon Ho-jin;Jung Hye-sung;Jang Gwang;Choi Dae-chul;Tae Hang-ho;Oh Eui-sik;Park Sun-Hee;Ahn Se-ha;Jo Hee-bong;Park Chul-min;Lee Seo-won;Lee Moon-sik;Lee Jun-hyeok;Han Soo-yeon;Kang Ki-doong;Bang Joong-Hyun;Ahn Nae-sang;Lee Dae-yeon,Comedy;Drama;War & Politics,1.0,18.0,60.0,"Hong Ra On disguises herself as a man and counsels men on dating. Due to a love letter she wrote for a client, she meets Lee Young – future Crown Prince Hyomyeong. Hong Ra On is unaware that he is the Crown Prince and Lee Young is unaware that Hong Ra On is a woman. The Crown Prince becomes interested in Hong Ra On. His eunuchs become aware of this and attempt to get Hong Ra On to become one of them.",42.542,7.033,45.0,KBS2,KBS Media,147.895
61,68666,"Father, I'll Take Care of You",아버님 제가 모실게요,romance;revenge;sibling;office romance;lost child,2016-11-12,,Kim Jae-won;Park Eun-bin;Lee Tae-hwan;Lee Soo-kyung;Kim Yong-rim;Na Moon-hee;Lee Ye-won;Choi Sun-ja;Park Jin Soo,Drama;Family,1.0,50.0,60.0,"After their 4 children become independent, an old couple decide to live for themselves. One day, their 4 children come back to them.",26.686,6.8,2.0,MBC,Samhwa Networks,46.223000000000006
62,96162,Itaewon Class,이태원 클라쓰,restaurant;rags to riches;based on comic;romance;revenge;franchise;itaewon;south korea;based on webcomic or webtoon;seoul;south korea,2020-01-31,,Park Seo-jun;Kim Da-mi;Kwon Na-ra;You Chea-myung;Ahn Bo-hyun;Kim Dong-hee;Lee Joo-young;Ryu Kyung-soo;Lee Da-wit;Kim Hye-eun;Yoon Kyung-ho;Chris Lyon;Son Hyun-joo;Kim Yeo-jin;Won Hyun-jun,Drama,1.0,16.0,69.0,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",34.014,8.509,235.0,JTBC,Showbox;SLL;JTBC;Content Zium,102.99499999999999
63,60956,Doctor Stranger,닥터 이방인,kidnapping;unrequited love;hospital;second chance;hidden identity;medical drama;scheme;father son relationship;north korean defector,2014-05-05,,Lee Jong-suk;Park Hae-jin;Jin Se-yeon;Kang So-ra;Jeon Kuk-hwan;Lee Il-hwa;Choi Jung-woo;Kim Ji-young;Park Hae-jun;Jeong In-gi;Yoon Bo-ra;Cheon Ho-jin;Goo Seung-hyun;Kim Bo-mi,Drama,1.0,26.0,65.0,"As a child, Park Hoon and his dad were kidnapped and taken to North Korea. He grew up there, learning to be a doctor just like his father. When Park Hoon escapes back to South Korea and begins work at a prestigious hospital, he makes it his goal to earn enough money to go back to North Korea to rescue his true love. He'll do anything to find her, but then he meets and falls for a mysterious woman who looks exactly like her.",33.444,8.2,240.0,SBS,Say On Media,87.646
64,132171,A Model Family,모범가족,,2022-08-12,Kim Jin-woo,Jeong Woo;Park Hee-soon;Yoon Jin-seo;Park Ji-yeon;Choi Moo-sung;Kim Sung-oh;Oh Gwang-rok;Kim Shin-rok;Shin Eun-soo;Jung Jun-won;Won Hyun-jun;Moon Jin-seung;Hong Ru Hyeon,Drama;Crime,1.0,10.0,45.0,"After unwittingly stealing money from a cartel, a cash-strapped professor finds the only way to save his broken family is by working as a drug courier.",32.978,7.4,34.0,Netflix,Celltrion Entertainment;Production H,74.036
